Feat1,Feat2,Feat3,Feat4,Feat5,Feat6,Feat7,Feat8,Feat9,Feat10,Feat11,Feat12,Feat13,Feat14,Feat15,Feat16,Feat17,Feat18,Feat19,Feat20,Feat21,Feat22,Feat23,Feat24,Feat25,Feat26,Feat27,Feat28,Feat29,Feat30,Feat31,Feat32,Feat33,Feat34,Feat35,Feat36,Feat37,Feat38,Feat39,Feat40,Feat41,prob1,prob2,classLabel
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,2.98E-07,NoBug
0,1,1,1,275,525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,1,0,0.19,2,255,1,0,0.5,0.05,0,0,0,0,1,0,NoBug
0,1,49,1,35195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,92,44,0.43,0.07,0.43,0.05,0,0,0,0,0.8944904,0.10553557,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,2.32E-06,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,253.3,1.29,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,9.03E-06,Bug
0,1,1,1,223,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,71,255,1,0,0.01,0.01,0,0,0,0,1,0,NoBug
0,1,1,1,313,5381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,255,1,0,1,0.01,0,0,0,0,1.00E+00,4.49E-05,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,5.07E-07,Bug
0,1,49,1,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,14,39,0.43,0.14,0.43,0.05,0,0,0,0,0.4062457,0.6008901,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,5.36E-06,Bug
0,1,1,1,246,753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,1.07E-04,Bug
0.3,1.3,1.3,1.3,232.3,2367.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,3.67E-04,Bug
1.3,1.3,19.3,1.3,1018.3,333.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,1.3,1.3,112.3,1.3,0.3,1.3,0.32,0.3,0.3,0.3,0.3,0.9964682,0.00356159,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,7.75E-07,NoBug
0,1,1,1,268,9235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,58,255,1,0,0.02,0.05,0,0,0,0,9.99E-01,7.00E-04,NoBug
0.3,1.3,1.3,1.3,307.3,1528.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.3,7.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,9.03E-06,NoBug
0,1,1,1,234,14497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,9.99E-01,9.17E-04,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,4.38E-06,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,252.3,1.29,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1,0,Bug
0.3,1.3,49.3,1.3,740.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,77.3,33.3,0.64,0.38,0.64,0.36,0.3,0.3,0.3,0.3,0.98191464,0.01846832,NoBug
0.3,1.3,1.3,1.3,223.3,185.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1,0,Bug
0,1,1,1,299,2178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,238,1,0,0.5,0.05,0,0,0,0,1.00E+00,6.26E-07,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,2.10E-05,Bug
1,1,19,1,1625,377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,8,160,0.88,0.25,0.12,0.02,0,0,0,0,1.00E+00,5.80E-05,NoBug
0,1,1,1,235,3817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0.9989322,0.00104532,Bug
0.3,1.3,1.3,1.3,297.3,13787.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,177.3,255.3,1.3,0.3,0.31,0.31,0.3,0.3,0.3,0.3,0.9981034,0.00181034,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.09E-05,NoBug
0.3,1.3,1.3,1.3,223.3,185.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,4.80E-06,NoBug
0.3,1.3,1.3,1.3,295.3,753.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21.3,22.3,0.3,0.3,0.3,0.3,1.3,0.3,0.39,196.3,255.3,1.3,0.3,0.31,0.31,0.3,0.3,0.3,0.3,0.99751693,0.0026786,Bug
0,1,1,1,275,525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,1,0,0.19,2,255,1,0,0.5,0.05,0,0,0,0,1,0,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.31,0.3,0.3,0.3,0.3,0.3,1.00E+00,5.07E-07,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1,0,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,9.54E-07,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.82E-05,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,5.07E-07,Bug
0.3,1.3,1.3,1.3,240.3,2172.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,59.3,59.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,4.46E-04,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,1.00E+00,1.03E-05,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,9.99E-01,6.94E-04,Bug
0,1,49,1,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,24,49,0.67,0.08,0.67,0.04,0,0,0,0,0.99536526,0.00452033,NoBug
0.3,1.3,49.3,1.3,252.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,9.3,38.3,0.63,0.52,0.63,0.38,0.3,0.3,0.41,0.3,0.984933,0.01600578,Bug
0.3,1.3,1.3,1.3,249.3,198.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,23.3,23.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,4.07E-05,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,0,Bug
0.3,1.3,1.3,1.3,235.3,3817.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.3,11.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.997494,0.0024952,NoBug
0.3,1.3,1.3,1.3,312.3,677.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.3,37.3,0.3,0.3,0.3,0.3,1.3,0.3,0.41,22.3,255.3,1.3,0.3,0.35,0.34,0.3,0.3,0.3,0.3,0.9748343,0.02527481,Bug
0,1,1,1,275,525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,1,0,0.19,2,255,1,0,0.5,0.05,0,0,0,0,1,0,Bug
0,1,1,1,291,1010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,12,238,1,0,0.08,0.05,0,0,0,0,1,0,NoBug
0.3,1.3,49.3,1.3,854.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.3,10.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,24.3,49.3,0.97,0.38,0.97,0.34,0.3,0.3,0.3,0.3,0,0,Bug
1.3,1.3,19.3,1.3,1661.3,330.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,1.3,172.3,126.3,0.67,0.34,0.31,0.32,0.31,0.3,0.32,0.32,1.00E+00,4.59E-05,NoBug
0,1,1,1,275,525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,1,0,0.19,2,255,1,0,0.5,0.05,0,0,0,0,1,0,Bug
0.3,1.3,1.3,1.3,275.3,525.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,16.3,0.3,0.3,0.3,0.3,1.3,0.3,0.49,2.3,255.3,1.3,0.3,0.8,0.35,0.3,0.3,0.3,0.3,1.00E+00,4.17E-04,Bug
0.3,1.3,1.3,1.3,321.3,2060.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.3,18.3,0.3,0.3,0.3,0.3,1.3,0.3,0.41,8.3,255.3,1.3,0.3,0.42,0.33,0.3,0.3,0.3,0.3,1.00E+00,3.20E-04,NoBug
0.3,1.3,1.3,1.3,247.3,259.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,22.3,26.3,0.3,0.3,0.3,0.3,1.3,0.3,0.42,53.3,255.3,1.3,0.3,0.32,0.31,0.3,0.3,0.3,0.3,1.00E+00,1.68E-05,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,5.23E-05,NoBug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.68E-05,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,3.28E-06,NoBug
0,1,1,1,216,7504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,1,0,Bug
0.3,1.3,1.3,1.3,235.3,695.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.3,13.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.99E-01,6.04E-04,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1,0,Bug
0,1,1,1,291,3542,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,187,255,1,0,0.01,0.01,0,0,0,0,1.00E+00,6.49E-05,NoBug
0.3,1.3,1.3,1.3,321.3,2060.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.3,18.3,0.3,0.3,0.3,0.3,1.3,0.3,0.41,8.3,255.3,1.3,0.3,0.42,0.33,0.3,0.3,0.3,0.3,1.00E+00,1.08E-04,Bug
0,1,1,1,240,662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,Bug
0.3,1.3,1.3,1.3,240.3,662.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,51.3,51.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,8.82E-06,Bug
0,1,1,1,230,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0.11,3,255,1,0,0.33,0.07,0.33,0,0,0,1,0,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,1.10E-06,NoBug
0.3,1.3,1.3,1.3,236.3,3665.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,31.3,31.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.29E-04,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,1.00E+00,3.52E-06,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,1.00E+00,3.01E-06,Bug
0.3,1.3,1.3,1.3,247.3,259.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,22.3,26.3,0.3,0.3,0.3,0.3,1.3,0.3,0.42,53.3,255.3,1.3,0.3,0.32,0.31,0.3,0.3,0.3,0.3,1.00E+00,1.04E-06,Bug
0.3,1.3,49.3,1.3,884.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,14.3,39.3,0.73,0.44,0.73,0.35,0.3,0.3,0.3,0.3,1,0,Bug
0.3,1.3,1.3,1.3,222.3,19564.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,22.3,23.3,0.3,0.3,0.3,0.3,1.3,0.3,0.39,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.9962653,0.00365233,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,9.60E-06,NoBug
0,1,49,1,8325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,103,54,0.49,0.06,0.49,0.04,0,0,0,0,1,0,Bug
0,1,1,1,236,3665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,1.00E+00,5.45E-06,Bug
1,1,19,1,1661,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,172,126,0.37,0.04,0.01,0.02,0.01,0,0.02,0.02,1.00E+00,1.89E-04,NoBug
0,1,1,1,218,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,32,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,1,0,Bug
0,1,1,1,243,2211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1.00E+00,5.45E-06,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,1.00E+00,7.54E-06,NoBug
0.3,1.3,1.3,1.3,236.3,3665.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,31.3,31.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.99E-01,7.03E-04,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,3.37E-06,NoBug
0,1,1,1,222,19564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,0.9949079,0.0052152,Bug
0,1,1,1,237,675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,2.32E-06,NoBug
0,1,1,1,237,675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,2.98E-08,NoBug
0,1,1,1,227,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1.00E+00,8.97E-06,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,1.00E+00,5.11E-05,Bug
0.3,2.3,24.3,1.3,105.3,146.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,2.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,254.3,1.3,0.31,0.3,0.3,0.3,0.3,0.3,0.3,1.00E+00,1.13E-05,NoBug
0.3,1.3,1.3,1.3,232.3,2367.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.3,3.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,255.3,255.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,0,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,2.32E-05,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1.00E+00,1.34E-06,NoBug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1,0,Bug
0,1,1,1,297,13787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,177,255,1,0,0.01,0.01,0,0,0,0,0.9912964,0.00879496,NoBug
0.3,1.3,1.3,1.3,275.3,525.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.3,16.3,0.3,0.3,0.3,0.3,1.3,0.3,0.49,2.3,255.3,1.3,0.3,0.8,0.35,0.3,0.3,0.3,0.3,1.00E+00,1.94E-06,NoBug
0.3,1.3,19.3,1.3,764.3,329.3,0.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.3,1.3,0.3,0.3,0.3,0.3,1.3,0.3,0.3,12.3,159.3,1.13,0.55,0.38,0.31,0.3,0.3,0.3,0.3,0.9975591,0.00225985,Bug
0,2,24,1,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,1.00E+00,2.09E-07,Bug
0,1,1,1,216,7504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,0.9984815,0.00158265,NoBug
